timestamp_data_utc,elv_spy,speed,soc,amb_temp,soh,regenwh,Motor Pwr(w),Aux Pwr(100w),Motor Temp,Torque Nm,rpm,route_id,longitude,latitude,altitude,cumul_dist,timestamp_gps_utc,car_id,time_diff,point_geom,route_code,route_description,driver,start_timestamp,end_timestamp,car_code,car_description,capacity,ref_consumption,timestamp_weather_utc,wind_mph,wind_kph,wind_degree,wind_dir,Frontal_Wind,Veh_deg,totalVehicles,speedAvg,cars_by_speed_interval_0_80,cars_by_speed_interval_80_100,cars_by_speed_interval_100_120,cars_by_speed_interval_0_50,cars_by_speed_interval_50_80,cars_by_speed_interval_80_120,cars_by_speed_interval_120_inf,cars_by_length_interval_0_7,cars_by_length_interval_7_inf,max_speed,radius
13:05.2,,,94,,98.5,,,,,,,47,-1.9732655,43.268883,94.911934,0.20249810750232478,13:05.5,6,-0.315,0101000020E61000006609C7ED7E92FFBF637C2FCD6AA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,-0.3426942431925197,50.462419338334335,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:10.8,,,94,,98.5,,,,,,,47,-1.9731714,43.268997,91.74774,0.21762246921853834,13:10.6,6,0.271,0101000020E610000017A1462F1C92FFBFCFA7F77C6EA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,-0.5784321675720205,54.24611274681877,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:16.4,,,94,,98.5,,,,,,,47,-1.9730778,43.269127000000005,87.91006,0.23438900707305385,13:16.6,6,-0.238,0101000020E610000019025EFCB991FFBF99A4B9BD72A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.5024562188459942,36.97696741868754,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:21.9,,,94,,98.5,,,,,,,47,-1.972941,43.26923,85.12458000000001,0.2505634279835198,13:21.7,6,0.245,0101000020E6100000A2D834A12A91FFBFBF0E7D1E76A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.7819012234407523,32.45567759325925,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:27.5,,,94,,98.5,,,,,,,47,-1.972702,43.269382,84.72587,0.27625925529179646,13:27.7,6,-0.22,0101000020E6100000EA7D31F62F90FFBF2E5CEF237BA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,1.4853163378879557,20.63249514656024,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:32.9,,,94,,98.5,,,,,,,47,-1.9725214,43.26945,84.24629,0.2927278733023595,13:32.8,6,0.166,0101000020E6100000018A619F728FFFBFD9C965677DA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.6345836875964107,34.84723829727861,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:38.5,,,94,,98.5,,,,,,,47,-1.9721968,43.269676,81.47928,0.3291954178782788,13:38.8,6,-0.361,0101000020E6100000E0321E4B1E8EFFBF8E4919C684A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.6110597078917385,35.22736686030069,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:44.0,,,94,,98.5,,,,,,,47,-1.9718286,43.269936,79.74108000000001,0.370759334046901,13:43.9,6,0.077,0101000020E61000005DE5E12D9C8CFFBF4E1FBD428DA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.8642836753732174,31.108808828566097,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
13:49.4,,,94,,98.5,,,,,,,47,-1.9713298,43.270237,78.057594,0.4232379628712296,13:48.9,6,0.44,0101000020E610000040937E1E918AFFBF23B28D1E97A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.3047841452561121,40.14339606555248,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
13:54.9,,,94,,98.5,,,,,,,47,-1.9709231,43.27058,75.155106,0.47370905120425205,13:55.0,6,-0.068,0101000020E6100000D65C78A2E688FFBF0A328B68A2A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.4554478492800442,37.731845144768045,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
14:00.4,,,94,,98.5,,,,,,,47,-1.9705677,43.270855,71.266075,0.5158771129031482,14:00.1,6,0.281,0101000020E61000009C4D74097287FFBF68AA0E52ABA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,0.8122767386781745,31.9599300537905,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
14:06.0,,,94,,98.5,,,,,,,47,-1.9699442,43.271244,67.91683,0.5824389745625609,14:06.2,6,-0.1989999999999999,0101000020E6100000918CC34EE484FFBF6841BA19B8A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,1.2932687544230157,23.946389755356616,474,95,,,,0.0,82.0,384.0,8,375,99,25,1
14:11.4,,,94,,98.5,,,,,,,47,-1.9695479,43.27142,66.724266,0.6200408595006431,14:11.2,6,0.138,0101000020E6100000345F96AD4483FFBFB15C82E4BDA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:37.1,2.2,3.6,315,NW,1.4144338784419763,21.865039301466144,474,95,,,,0.0,82.0,384.0,8,375,99,25,1
14:16.8,,,94,,98.5,,,,,,,47,-1.9692065,43.271557,67.87881999999999,0.6516225446593112,14:17.3,6,-0.4589999999999999,0101000020E61000007225F2ADDE81FFBF0AD11062C2A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.3496190084204205,156.49497234558262,477,93,,,,0.0,102.0,373.0,2,336,141,25,1
14:22.4,,,94,,98.5,,,,,,,47,-1.9695307,43.271698,67.211784,0.6822038740951972,14:22.3,6,0.051,0101000020E6100000E40ED4A23283FFBF840F87FBC6A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.6892563422305127,176.66747858138768,474,95,,,,0.0,82.0,384.0,8,375,99,25,1
14:27.9,,,94,,98.5,,,,,,,47,-1.9701146,43.271732,66.38963000000001,0.7296358053992775,14:28.3,6,-0.43,0101000020E6100000C954B6EE9685FFBF6EDD501DC8A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.7340352018282457,175.58389303233508,474,95,,,,0.0,82.0,384.0,8,375,99,25,1
14:33.4,,,94,,98.5,,,,,,,47,-1.9705678,43.271767,65.946686,0.7665363662303238,14:33.4,6,-0.001,0101000020E6100000AFCD401B7287FFBF93CA083DC9A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.6992199386341995,176.42838843461442,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
14:38.9,,,94,,98.5,,,,,,,47,-1.9710965,43.2718,66.58197,0.8095027629052917,14:38.5,6,0.424,0101000020E6100000E02D11829C89FFBF1D5FD76ECAA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.8950544941122,171.46868855951627,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
14:44.4,,,94,,98.5,,,,,,,47,-1.9716098,43.271877,66.059555,0.8519366638534048,14:44.5,6,-0.1169999999999999,0101000020E6100000083054CCB68BFFBF923823E2CCA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.8057929414521894,173.79552265107893,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
14:49.8,,,94,,98.5,,,,,,,47,-1.9722077,43.271942,65.60859,0.900882538053425,14:49.5,6,0.314,0101000020E6100000A0CDC1A0298EFFBF1225F3F5CEA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.7100198848796597,176.16794531843988,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
14:55.3,,,94,,98.5,,,,,,,47,-1.9727153,43.271976,66.92373,0.942173305489118,14:55.6,6,-0.221,0101000020E6100000F0058ED43D90FFBF8DBEF41BD0A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.736282338933937,175.52888763022406,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:00.8,,,94,,98.5,,,,,,,47,-1.973278,43.27202,66.03553000000001,0.9880011375171104,15:00.6,6,0.161,0101000020E6100000F144620C8C92FFBF7E877F7DD1A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.703583658113149,176.32331851645753,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:06.3,,,94,,98.5,,,,,,,47,-1.9738538,43.272057,66.16685,1.0348003478928742,15:06.6,6,-0.371,0101000020E6100000574339B3E794FFBF4EA9A6B6D2A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.7924285366289925,174.1337663616,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:11.7,,,94,,98.5,,,,,,,47,-1.9745935,43.272133,66.47542,1.0952818714159787,15:11.7,6,0.0279999999999999,0101000020E6100000E169926BEF97FFBFC1DC2347D5A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.7777032201925,174.50363495246648,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:17.2,,,94,,98.5,,,,,,,47,-1.975269,43.272198,67.25887,1.1504525763883167,15:16.7,6,0.498,0101000020E6100000160D11A1B39AFFBFD7AD645ED7A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.783737590339415,174.35241665733972,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:22.6,,,94,,98.5,,,,,,,47,-1.9759263,43.272263,68.43221,1.2041700243882638,15:22.8,6,-0.138,0101000020E6100000BEA324D1649DFFBFF953C089D9A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.251137877539717,160.43223142172326,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:28.1,,,94,,98.5,,,,,,,47,-1.9759685,43.272278,68.8117,1.2079908855542332,15:27.8,6,0.311,0101000020E6100000ED8D442C919DFFBF7B0B90FAD9A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.75401557519719,175.09262308404757,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:33.6,,,94,,98.5,,,,,,,47,-1.9763412,43.27231,70.25844599999999,1.2384087372921668,15:33.8,6,-0.222,0101000020E610000075622800189FFFBF1EF25F06DBA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-1.7912508176372255,-164.839340601056,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:39.1,,,94,,98.5,,,,,,,47,-1.9764593,43.272278,70.98539,1.248636777810516,15:38.9,6,0.25,0101000020E61000007FCE75B4939FFFBF68DF90FAD9A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-1.800267757654704,-165.00492087307623,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:44.6,,,94,,98.5,,,,,,,47,-1.9765153,43.272263,70.50178000000001,1.2534918379160505,15:44.9,6,-0.296,0101000020E610000058E3D78CCE9FFFBFEF782983D9A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-2.975390399020804,169.25940718879397,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
15:50.1,,,94,,98.5,,,,,,,47,-1.9768527,43.272327,70.07567,1.2817232409994297,15:50.0,6,0.147,0101000020E610000001F4F93730A1FFBF88EF589ADBA24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.592770246261563,138.6317909360392,477,93,,,,0.0,102.0,373.0,2,336,141,55,2
15:55.6,,,94,,98.5,,,,,,,47,-1.9771434,43.272583,70.4166,1.3186602284690634,20/04/2023 09:15,6,-0.372,0101000020E61000009FDB3B2961A2FFBF63B9C30DE4A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.5801519737808545,128.98071677301385,477,93,,,,0.0,102.0,373.0,2,336,141,55,2
16:01.1,,,94,,98.5,,,,,,,47,-1.9774679,43.272984,70.84815,1.3704152982204962,16:01.0,6,0.061,0101000020E6100000C49D7C63B5A3FFBF4DC11E2EF1A24540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.5885093132792587,130.42095452217606,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
16:06.7,,,94,,98.5,,,,,,,47,-1.9780198,43.273632,70.93876999999999,1.4551991719999051,16:07.1,6,-0.429,0101000020E6100000D72A6028F8A5FFBF1716475506A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.5397079980148245,124.49915557504995,477,93,,,,0.0,102.0,373.0,2,336,141,8,2
16:12.1,,,93,,98.5,,,,,,,47,-1.9784837,43.274307,71.9506,1.539133921583602,16:12.2,6,-0.128,0101000020E610000061CFBA80DEA7FFBF60BAD87A1CA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.589990937473001,130.72649954456102,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
16:17.6,,,93,,98.5,,,,,,,47,-1.9789047,43.274796,75.60321,1.6034114068240861,16:17.2,6,0.3389999999999999,0101000020E610000022C9920598A9FFBF481DE77D2CA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.1930069368625373,162.50799763216492,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
16:23.0,,,93,,98.5,,,,,,,47,-1.9798852,43.275105,80.51871,1.6900473737437216,16:23.3,6,-0.3229999999999999,0101000020E6100000C8F8A71D9CADFFBF015515A036A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.174704829471085,163.13214741910227,477,93,,,,0.0,102.0,373.0,2,336,141,25,2
16:28.5,,,93,,98.5,,,,,,,47,-1.9807262,43.27536,84.47381,1.7639070071977418,16:28.3,6,0.155,0101000020E610000076C624F50DB1FFBF020E66F93EA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.2473602172371026,160.57187666626805,180,70,,,,1.0,153.0,26.0,0,164,16,25,2
16:33.9,,,93,,98.5,,,,,,,47,-1.9817327,43.275715000000005,88.85401999999999,1.8545543735692083,16:34.4,6,-0.465,0101000020E610000057E2D4622DB5FFBF3A796D924AA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.2554564737935947,160.27170785373096,180,70,,,,1.0,153.0,26.0,0,164,16,8,2
16:39.4,,,92,,98.5,,,,,,,47,-1.9825609,43.276012,93.5554,1.9294425072439727,16:39.5,6,-0.0409999999999999,0101000020E61000006577F5B691B8FFBF92F20C5254A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,14:51.8,2.2,3.6,315,NW,-3.2490072494904743,160.5110800561511,180,70,,,,1.0,153.0,26.0,0,164,16,8,2
16:45.0,,,92,,98.5,,,,,,,47,-1.9834312,43.27632,99.417625,2.008000677103701,16:44.5,6,0.488,0101000020E610000008E4F46022BCFFBF5ECF928B5EA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,2.1814450628468416,160.9537323165078,180,70,,,,1.0,153.0,26.0,0,164,16,25,2
16:50.5,,,92,,98.5,,,,,,,47,-1.9842857,43.276615,105.300156,2.0847863957911854,16:50.5,6,0.009,0101000020E610000086970B5FA2BFFFBF11B9391968A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,3.261978646924781,172.32699915632892,180,70,,,,1.0,153.0,26.0,0,164,16,25,2
16:56.0,,,92,,98.5,,,,,,,47,-1.9848795,43.276695,111.87158,2.134113710755432,16:55.6,6,0.481,0101000020E61000009F3601F210C2FFBFF98C5CB76AA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,3.764443839733188,178.106266614625,180,70,,,,1.0,153.0,26.0,0,164,16,25,2
17:01.5,,,92,,98.5,,,,,,,47,-1.9856961,43.276722,117.210655,2.200505244806501,17:01.6,6,-0.037,0101000020E610000071E2F03469C5FFBF4FBE00976BA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,2.544013174442741,164.64856572531144,180,70,,,,1.0,153.0,26.0,0,164,16,55,2
17:07.0,,,92,,98.5,,,,,,,47,-1.9865011,43.276943,120.3709,2.2702253334281637,17:06.6,6,0.421,0101000020E61000001E375A51B5C8FFBF363F43EC72A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,2.331952828220392,162.47543846703766,540,95,40.0,276.0,213.0,,,,11,499,41,55,3
17:12.5,,,92,,98.5,,,,,,,47,-1.9870458,43.277115,124.710205,2.318486074135724,17:12.7,6,-0.141,0101000020E6100000F6920E80F0CAFFBF08F7017478A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,-0.6185108971170403,134.18048037225662,540,95,40.0,276.0,213.0,,,,11,499,41,55,2
17:18.0,,,92,,98.5,,,,,,,47,-1.9872353,43.27731,128.54004,2.3453219792539413,17:17.7,6,0.289,0101000020E6100000A6CDC745B7CBFFBF9BA8E4D67EA34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,3.464159804980544,174.60357124293938,540,95,40.0,276.0,213.0,,,,11,499,41,55,2
17:23.4,,,92,,98.5,,,,,,,47,-1.9879128,43.277374,133.1713,2.400822176728502,17:23.8,6,-0.359,0101000020E61000006160A79D7DCEFFBFFBA31C0981A34540,20230420_DACIA_HERNANI_EIBAR_047,,d1,11:14.5,07:44.5,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:37.2,3.8,6.1,40,NE,3.3147277680512226,172.91525604405456,540,95,40.0,276.0,213.0,,,,11,499,41,55,2
